,customer_city,customer_id,customer_state,customer_unique_id,customer_zip_code_prefix,freight_value,month,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_id,order_item_id,order_purchase_timestamp,order_status,payment_installments,payment_sequential,payment_type,payment_value,price,product_category_name_english,product_description_lenght,product_height_cm,product_id,product_length_cm,product_name_lenght,product_photos_qty,product_weight_g,product_width_cm,quantity,review_answer_timestamp,review_comment_message,review_comment_title,review_creation_date,review_id,review_score,seller_city,seller_id,seller_state,seller_zip_code_prefix,shipping_limit_date,timestamp,year
1805,sao paulo,cd50e29db5b175effda4b995fb44d298,SP,6f36e0165218ac7ae521d8e44739e703,3162,13.01,1,2018-01-26 17:39:26,2018-01-29 22:17:36,2018-02-02 19:27:45,2018-02-19 00:00:00,12ba6eb5ae5bb52161567bf261f9339e,1.0,2018-01-26 17:20:43,delivered,10.0,1.0,credit_card,228.01,215.0,watches_gifts,1073.0,11.0,42a2efd39155b59e16bac90081495285,18.0,35.0,1.0,348.0,15.0,1,2018-02-07 11:00:27,No message,No title,2018-02-03 00:00:00,5c51bb59a195ba0519d8184a2d2352b9,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-02-01 17:32:01,1516987243.0,2018
1806,alexania,ac911950c597938b6e657d5569510aeb,GO,1dcb5d5ef53c05ddf491665906f2f032,72930,16.26,1,2018-01-29 14:38:27,2018-01-30 22:04:13,2018-02-20 16:09:13,2018-03-02 00:00:00,cc02a7fcf32e60f96656ec24080b6d7b,1.0,2018-01-29 14:13:06,delivered,1.0,1.0,credit_card,231.26,215.0,watches_gifts,1073.0,11.0,42a2efd39155b59e16bac90081495285,18.0,35.0,1.0,348.0,15.0,1,2018-02-22 00:25:51,No message,No title,2018-02-21 00:00:00,5871685bf9019c2e80304896191425ba,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-02-02 14:31:24,1517235186.0,2018
1807,sao paulo,267145a43451296f39cc6560c50a9f8b,SP,ef60ef5d0102981aae4326cce20a2582,8451,14.11,4,2018-04-01 11:27:48,2018-04-02 19:05:19,2018-04-07 15:28:39,2018-04-18 00:00:00,546f64a5981ba2d29b0a43a6ab6da440,1.0,2018-04-01 10:39:41,delivered,1.0,1.0,credit_card,253.11,239.0,watches_gifts,886.0,9.0,f5f1ce81676b7ce780092a7b8d9135b4,18.0,43.0,1.0,275.0,12.0,1,2018-08-09 07:37:54,No message,No title,2018-04-08 00:00:00,7017c0c177e7d0cd8c845b88a9c5d8cb,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-04-05 11:27:48,1522579181.0,2018
1808,castelo,7c27963420faf8b9d0724ba01e8c7e44,ES,915a1e89d92c0795ec4cd266729d4328,29360,19.55,5,2018-05-05 09:10:18,2018-05-07 16:19:00,2018-05-30 15:22:34,2018-06-07 00:00:00,de1155d4a154cd0fc4d60cff122def50,1.0,2018-05-04 16:27:56,delivered,8.0,1.0,credit_card,258.55,239.0,watches_gifts,886.0,9.0,f5f1ce81676b7ce780092a7b8d9135b4,18.0,43.0,1.0,275.0,12.0,1,2018-05-31 21:19:28,Muito bom. Chegou no prazo.,No title,2018-05-31 00:00:00,a8a0c2aa042db41ccf509bd7a13452a5,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-05-10 09:10:18,1525451276.0,2018
1809,porto alegre,1fb653faa25a3b5aad140fd39b886bdc,RS,77ec31993fcf90d38a101b4df9a1151c,91787,18.1,2,2018-02-08 19:55:28,2018-02-09 20:39:01,2018-02-28 18:55:08,2018-03-14 00:00:00,03611c1be392917d9b0ca62977763baf,1.0,2018-02-08 19:42:07,delivered,10.0,1.0,credit_card,497.1,479.0,sports_leisure,1379.0,10.0,651ddf320f742699115641fac3e69bc9,17.0,43.0,1.0,425.0,15.0,1,2018-03-02 04:57:39,No message,No title,2018-03-01 00:00:00,0474b4e613937127c7ca819432b47816,4.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-02-14 19:55:28,1518118927.0,2018
1810,sao paulo,c13fb77725debf9be5e88e59125fbb0f,SP,54df929c8defcf5055528c4fc49cba1c,2540,14.08,11,2017-11-26 19:53:46,2017-11-27 22:26:57,2017-12-12 16:23:38,2017-12-15 00:00:00,eb31fdfb332cea92e0b75fbe92b0a1cd,1.0,2017-11-26 19:43:27,delivered,1.0,1.0,credit_card,383.08,369.0,audio,230.0,12.0,e95d807bbe3bf3e2147a2ebe9168b7ec,20.0,34.0,1.0,526.0,16.0,1,2017-12-14 09:24:14,O produto não é o quê eu imaginava Quero devolvê-lo pequeno demais não consigo enxergar nada,No title,2017-12-13 00:00:00,81aae8ed71e002e1b101c896312e33a3,1.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2017-11-30 19:53:46,1511725407.0,2017
1811,sao paulo,00660e817a39486a37c26b071d0741f8,SP,587547bf360f33a6466aac68caecdde3,8010,13.48,3,2018-03-31 12:55:29,2018-04-02 22:08:42,2018-04-07 17:19:35,2018-04-18 00:00:00,587c997793ef2282aaf36ab59a074574,1.0,2018-03-31 12:44:54,delivered,7.0,1.0,credit_card,161.48,148.0,watches_gifts,564.0,12.0,bed61c60f212a334dd0224469673c047,16.0,54.0,1.0,116.0,12.0,1,2018-04-11 12:16:48,o produto e a entrega foram satisfatorios,No title,2018-04-08 00:00:00,2190e26e87feab595fb9a8ef532b5d2e,4.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-04-05 12:55:29,1522500294.0,2018
1812,guaruja,e899e0c8c1ff8d71c53bcf89ce519cfd,SP,f1440f8518da4d35fbe868fe12d586aa,11431,15.09,3,2018-03-18 23:50:32,2018-03-20 02:39:28,2018-03-22 23:44:32,2018-04-05 00:00:00,3431dbb0c64629bd76dc81b736c46e4d,1.0,2018-03-18 23:40:36,delivered,2.0,1.0,credit_card,394.09,379.0,watches_gifts,539.0,11.0,2c52e710fd7c065119722cad50607252,16.0,53.0,2.0,197.0,12.0,1,2018-03-26 14:41:23,No message,No title,2018-03-23 00:00:00,ad14cfdcd44fded9b674b3e442ecaaa4,4.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-03-22 23:50:32,1521416436.0,2018
1813,nova andradina,a219b45ebd0c8d45aa950489e1ee1328,MS,a085f2883a0050fb733a66521c23d5f6,79750,20.68,5,2018-05-25 18:18:32,2018-05-28 15:15:00,2018-06-08 23:26:44,2018-06-28 00:00:00,38c173dfe3aac4bedccd485f5424609d,1.0,2018-05-25 18:02:17,delivered,8.0,1.0,credit_card,399.68,379.0,watches_gifts,539.0,11.0,2c52e710fd7c065119722cad50607252,16.0,53.0,2.0,197.0,12.0,1,2018-06-11 21:07:01,No message,No title,2018-06-09 00:00:00,b29722d44384f330470e42a059f6de89,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-05-29 18:18:32,1527271337.0,2018
1814,guarulhos,680abf1459550db0026fb833970405ee,SP,99b9ad126ab2c8d9cea9eef632c650d1,7041,13.11,12,2017-12-05 11:46:54,2017-12-07 02:08:15,2017-12-13 17:18:42,2017-12-28 00:00:00,d4c58595bdf85c5e0faf0800e4ef4b94,1.0,2017-12-05 10:57:50,delivered,1.0,1.0,credit_card,243.0,229.89,watches_gifts,495.0,11.0,92d5ae8e42c4599266f210bf0469ae9b,18.0,44.0,2.0,439.0,13.0,1,2017-12-14 18:27:57,No message,No title,2017-12-14 00:00:00,15aadcc65b8efb11ef3ecd264bb091ed,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2017-12-11 11:30:51,1512471470.0,2017
1815,brasilia,33629ae5fadf65abf0409104edb75a7b,DF,c89be64ab015a47408ff45d6cd218208,72250,19.01,8,2018-08-15 16:25:19,2018-08-16 14:55:00,2018-08-22 22:28:37,2018-09-10 00:00:00,a8f3236d399cdf5f80c6ea3866b24ef0,1.0,2018-08-15 16:14:22,delivered,10.0,1.0,credit_card,148.91,129.9,watches_gifts,168.0,10.0,19fde409ed843f30b4bc54739121bf7e,18.0,39.0,1.0,505.0,13.0,1,2018-08-24 14:18:42,"O produto é excelente, conforme a descrição, tudo certo, amei. O que me impressionou foi a entrega, super rápida. ",Excelente,2018-08-23 00:00:00,3472e3349865b455aff7708d544a7eb5,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-08-17 16:25:19,1534349662.0,2018
1816,porto real,f2a3aa652e2951d22062c8a5e200ec05,RJ,ddd6dd5bce5afa714a88329c5091adc0,27570,19.5,11,2017-11-25 14:36:27,2017-11-27 22:44:41,2017-12-26 18:42:20,2017-12-22 00:00:00,567818fc7d9f84b0f5eac47aef90658e,1.0,2017-11-25 14:29:06,delivered,7.0,1.0,credit_card,698.5,679.0,watches_gifts,555.0,12.0,2805706c5fde90cdec740394a68ee707,19.0,52.0,1.0,417.0,14.0,1,2017-12-27 11:00:53,"Entregaram o produto certo e no prazo, só deixaram a desejar um pouco na comunicação com o site das lannister, pois no site não mostrava as atualizações de rastreio, fora isso a entrega foi feita.",No title,2017-12-24 00:00:00,791f47cdf98a3a261b3f39168592eb01,5.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2017-11-30 14:36:27,1511620146.0,2017
1817,salvador,39fd4cc03757a754e9b64b20a8aef217,BA,6f808158dfc6af6ca18b10e90e4e6704,41750,20.14,1,2018-01-26 12:21:34,2018-01-29 20:58:54,2018-02-09 19:38:49,2018-03-01 00:00:00,ca593d45479b927a7cd4d0a39d73e545,1.0,2018-01-26 11:56:52,delivered,8.0,1.0,credit_card,548.13,527.99,sports_leisure,1105.0,12.0,0043c62d00db47eff6a6bc4cf6bfaeda,18.0,36.0,1.0,380.0,14.0,1,2018-02-14 12:59:13,Não entregou o produto na cor solicitada!,No title,2018-02-10 00:00:00,159788f33783b4c6bb916925cd35eba3,1.0,pradopolis,b33e7c55446eabf8fe1a42d037ac7d6d,SP,14850.0,2018-02-01 12:21:34,1516967812.0,2018
1818,sao goncalo do amarante,f88197465ea7920adcdbec7375364d82,RN,7c142cf63193a1473d2e66489a9ae977,59296,27.2,11,2017-11-18 19:45:59,2017-11-22 13:39:59,2017-12-02 00:28:42,2017-12-15 00:00:00,949d5b44dbf5de918fe9c16f97b45f8a,1.0,2017-11-18 19:28:06,delivered,1.0,1.0,credit_card,72.2,45.0,pet_shop,468.0,10.0,d0b61bfb1de832b15ba9d266ca96e5b0,30.0,59.0,3.0,450.0,20.0,1,2017-12-05 19:21:58,O produto foi exatamente o que eu esperava e estava descrito no site e chegou bem antes da data prevista.,No title,2017-12-03 00:00:00,359d03e676b3c069f62cadba8dd3f6e8,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-11-23 19:45:59,1511033286.0,2017
1819,santo andre,c82db19ec1f02359a3ba17d5dca4290a,SP,8373cc590948654ebaca5318074397ba,9080,11.79,9,2017-09-19 03:38:09,2017-09-20 17:55:23,2017-09-22 16:38:43,2017-10-04 00:00:00,bae1791d3987fa528b382adcc1de4db1,1.0,2017-09-17 12:50:31,delivered,1.0,1.0,boleto,190.37,45.0,pet_shop,468.0,10.0,d0b61bfb1de832b15ba9d266ca96e5b0,30.0,59.0,3.0,450.0,20.0,1,2017-09-24 12:28:53,"recebi uma parte da compra,isto é, comprei 2 produtos e so recebi 1,porem a nota fiscal veio discriminando 2 produtos",No title,2017-09-23 00:00:00,dde2e16c08b12c19c449d23cad79aa95,3.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-09-25 03:34:50,1505652631.0,2017
1820,santo andre,c82db19ec1f02359a3ba17d5dca4290a,SP,8373cc590948654ebaca5318074397ba,9080,23.58,9,2017-09-19 03:38:09,2017-09-20 17:55:23,2017-09-22 16:38:43,2017-10-04 00:00:00,bae1791d3987fa528b382adcc1de4db1,2.0,2017-09-17 12:50:31,delivered,1.0,1.0,boleto,190.37,110.0,pet_shop,625.0,20.0,a4aa7c1427c31344e5f7cc3d839fe562,50.0,52.0,8.0,2200.0,40.0,1,2017-09-24 12:28:53,"recebi uma parte da compra,isto é, comprei 2 produtos e so recebi 1,porem a nota fiscal veio discriminando 2 produtos",No title,2017-09-23 00:00:00,dde2e16c08b12c19c449d23cad79aa95,3.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-09-25 03:34:50,1505652631.0,2017
1821,manaus,49af8d1256e91058af5b255f4fbc0e6d,AM,7cc3f51930537216ff70ecdc8f506a37,69049,27.2,12,2017-12-02 13:59:26,2017-12-06 21:41:52,2018-01-05 23:42:32,2018-01-22 00:00:00,0724f5287d69b7a3fbcf9ab02054ca4a,1.0,2017-12-02 13:51:42,delivered,3.0,1.0,credit_card,72.2,45.0,pet_shop,468.0,10.0,d0b61bfb1de832b15ba9d266ca96e5b0,30.0,59.0,3.0,450.0,20.0,1,2018-01-08 18:16:20,a loja cumpre o prazo. o produto serviu pra o que foi adquirido.,No title,2018-01-06 00:00:00,99fe39f6a32eb903380358023aa34a4d,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-12-07 13:59:26,1512222702.0,2017
1822,sao paulo,08324ca9a349f4d9f8323b1c9e1399f8,SP,71babfd3fd874b9a27dd02d352408647,4311,15.35,8,2018-08-01 10:31:37,2018-08-01 16:22:00,2018-08-06 15:52:38,2018-08-09 00:00:00,24f1803064ef788a570a74e04dc6663f,1.0,2018-08-01 09:51:49,delivered,1.0,1.0,credit_card,51.35,36.0,pet_shop,468.0,10.0,d0b61bfb1de832b15ba9d266ca96e5b0,30.0,59.0,3.0,450.0,20.0,1,2018-08-08 17:03:47,No message,No title,2018-08-07 00:00:00,abe07c2789b20dc0770e9bb8b40d39b8,4.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-08-03 10:05:12,1533117109.0,2018
1823,sao paulo,05535d34af5324aaf6988e1d890a0d6e,SP,6927dac0fa9c5c972d388e6a77ce7d93,1316,16.67,10,2017-10-05 06:21:20,2017-10-06 17:16:05,2017-10-09 18:32:38,2017-10-30 00:00:00,c10ff28c81d0b9bd2a265bb0836c8b0c,1.0,2017-10-05 05:23:47,delivered,7.0,1.0,credit_card,76.67,60.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2017-10-10 23:32:32,No message,No title,2017-10-10 00:00:00,41aa1fc21afd41ebfc9f358af93ee91e,4.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-10-11 06:21:20,1507181027.0,2017
1824,lencois paulista,5299b9f29f522644081a8249407ede3c,SP,0047f3e16441284d757a8963344f6c59,18680,16.18,8,2017-08-28 10:45:12,2017-08-29 18:42:08,2017-09-06 23:04:18,2017-09-15 00:00:00,1fc4c658ba7a1f8edf3492ce534944ee,1.0,2017-08-28 10:29:48,delivered,1.0,1.0,credit_card,76.18,60.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2017-09-09 13:47:05,"Estou usando o produto há uma semana e por hora estou gostando bastante. Veio antes do prazo, satisfez as necessidades do que precisava para o pet, um golden.",No title,2017-09-07 00:00:00,9641e1580df0ab28b6782925968b057d,4.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-09-01 10:45:12,1503916188.0,2017
1825,moeda,03261691b84979dde436e5752ebb28c7,MG,19595c748b330b19286ae94092b6d900,35470,15.56,6,2018-06-19 04:16:48,2018-06-20 16:02:00,2018-06-22 13:32:45,2018-07-05 00:00:00,6d3973dc513ec7f3894ef3d39afe52a2,1.0,2018-06-16 07:34:44,delivered,1.0,1.0,boleto,85.46,69.9,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-06-25 15:41:16,No message,No title,2018-06-23 00:00:00,d0a8f1ffc54ae6685b22db25ae5020d8,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-06-21 04:16:48,1529134484.0,2018
1826,pirassununga,74a241616d7f1187025acb5410989dfa,SP,a9669782a17a0b5e26ebbd3e67d82908,13632,19.68,7,2018-08-01 03:32:21,2018-08-01 16:22:00,2018-08-08 23:06:42,2018-08-10 00:00:00,91cc93a882b7f96a25e4a0c32dd6ad36,1.0,2018-07-30 23:54:48,delivered,1.0,1.0,boleto,89.58,69.9,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-08-10 03:00:16,No message,No title,2018-08-09 00:00:00,0ec8c5114bffe474c450db0108d02754,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-08-03 02:45:15,1532994888.0,2018
1827,uba,b1f3cd39358d18f19a2893ad3c3bcf1f,MG,aeacbc4d74a9cea3ea00c3615c105385,36506,14.47,4,2018-04-10 04:10:18,2018-04-11 23:56:53,2018-04-13 16:49:31,2018-04-27 00:00:00,69727f8e9f934f9177e36f31d1865c2a,1.0,2018-04-09 12:41:50,delivered,1.0,1.0,boleto,70.47,56.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-04-16 17:34:44,No message,No title,2018-04-14 00:00:00,3028e14eb1f4fadd4bc8661959631056,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-04-16 04:10:18,1523277710.0,2018
1828,belo horizonte,92dc2362ac5619266eeed4ec88234e1c,MG,0bad4fcf13b5df627666c2f510782b66,31140,9.62,7,2018-07-30 19:32:03,2018-07-31 14:54:00,2018-08-01 19:28:27,2018-08-02 00:00:00,eeb1f86a9f9c08e3eb0bbb7186dccf60,1.0,2018-07-30 12:58:34,delivered,6.0,1.0,credit_card,79.52,69.9,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-08-03 11:41:10,No message,No title,2018-08-02 00:00:00,5f6c597337e14b64ddfe5f7a2175d3a4,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-08-01 16:45:37,1532955514.0,2018
1829,taquara,c3e417956cd7a0f2b6a77345cd4b682e,RS,4551b276e3b62171ef70ce8654419d31,95600,26.93,2,2018-02-06 18:31:59,2018-02-08 19:17:33,2018-02-28 21:38:54,2018-03-14 00:00:00,33fb6b947580ee29bd0c6babed6049c1,1.0,2018-02-06 17:20:56,delivered,1.0,1.0,credit_card,82.93,56.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-03-04 21:45:00,Foi marcado o dia 14/02 para entrega do pedido e no rastreamento marcava que o produto já havia sido entregue na data mas na realidade não foi entregue. O produto só foi entregue no dia 28/02.,No title,2018-03-01 00:00:00,b3df5ccdfff218d039dd166e3da759f5,2.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-02-12 17:35:42,1517937656.0,2018
1830,santa barbara d'oeste,29ec702fbfd66ef08607980f48a51da7,SP,62445cebd6cd715ee6f5efd645b10229,13451,16.64,11,2017-11-24 12:14:58,2017-11-28 13:22:20,2017-12-05 18:41:13,2017-12-15 00:00:00,5668f469a5a3e3d85c62791fddbb701f,1.0,2017-11-24 10:43:47,delivered,5.0,1.0,credit_card,72.64,56.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2017-12-10 13:09:10,"Material conforme descrito no site. Entregue dentro do programado.
Precisa melhorar o manual de instrução apenas.",No title,2017-12-06 00:00:00,df1242e00f343e9d3feeb83304a31c78,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-11-30 12:14:28,1511520227.0,2017
1831,belo horizonte,b4389c10792c457864e423bdda8dad5a,MG,e6a2ff59d76e11e3468cbd81ad7b39ab,31210,9.74,8,2017-08-03 09:24:03,2017-08-04 17:10:28,2017-08-07 23:37:17,2017-08-16 00:00:00,834bdbe2274206828a57e58fef7f4935,1.0,2017-08-03 09:05:52,delivered,1.0,1.0,credit_card,79.64,69.9,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2017-08-14 19:47:26,No message,No title,2017-08-08 00:00:00,8f17482fa1313eb92f24d1809d081e22,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-08-09 09:24:03,1501751152.0,2017
1832,umuarama,57adf4c0c4d983afe5aef9f1082ab09b,PR,e735e37cd61b2377a46242f4f9a356d3,87506,17.96,2,2018-02-10 12:50:28,2018-02-14 18:43:49,2018-02-23 15:13:14,2018-03-12 00:00:00,87353bde98ae9505ac21bf4bc21b5d74,1.0,2018-02-10 12:37:45,delivered,1.0,1.0,credit_card,73.96,56.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-02-26 11:26:56,No message,No title,2018-02-24 00:00:00,3f0f55177680d01115e26363b15c7476,4.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-02-15 12:50:28,1518266265.0,2018
1833,rio de janeiro,57ce8808556a39e78349684303e69918,RJ,3dc1dd5b399eba65fc9bff2071861158,22775,16.74,10,2017-10-25 16:34:11,2017-10-27 19:09:51,2017-11-01 22:44:47,2017-11-13 00:00:00,f73057ef32b68991b54f0ec78f235b90,1.0,2017-10-25 16:07:23,delivered,8.0,1.0,credit_card,86.64,69.9,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2017-11-03 02:39:57,No message,No title,2017-11-02 00:00:00,a88bc34b9a3256b680e77ced9d39e4f2,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-10-31 16:30:20,1508947643.0,2017
1834,belo horizonte,79d8872425bf0cea7e133d08e0e45f1a,MG,580ab375a0b236bb0ceb400abb2e0a63,31270,12.23,11,2017-11-28 03:33:17,2017-12-04 15:49:03,2017-12-12 15:42:23,2017-12-11 00:00:00,8866ae65c875985acc6fd5772fa8e4a9,1.0,2017-11-26 14:29:44,delivered,1.0,1.0,boleto,68.23,56.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2017-12-14 18:05:20,"Gostei muito de ter comprado com vcs, não me causou nenhum tipo de problemas.",No title,2017-12-13 00:00:00,523bb7730c8bc3c9f0aa26ee8a4a871b,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-12-04 03:26:10,1511706584.0,2017
1835,oliveira,b35b1cf12fb166b4764e0962bc87ab18,MG,7dd2e8827e0bb9c6e63127eafc85d9e3,35540,14.79,8,2018-08-12 12:04:28,2018-08-14 17:16:00,2018-08-17 18:02:18,2018-08-21 00:00:00,153a3985482d189af613f19120de205f,1.0,2018-08-12 11:50:31,delivered,6.0,1.0,credit_card,84.69,69.9,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-08-20 21:11:20,No message,Muito Bom,2018-08-18 00:00:00,7cea2219f45d45aad2b3645cfafd56bd,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-08-14 12:04:28,1534074631.0,2018
1836,patrocinio,c7011e4d2be2737cf1d242f3273152fa,MG,c5f3260cc67dbf56701cde846dc329b9,38740,13.41,2,2018-03-01 02:50:30,2018-03-02 17:47:24,2018-03-06 18:09:15,2018-03-19 00:00:00,93ab7643edecc64ee916444695d937c3,1.0,2018-02-27 17:49:20,delivered,1.0,1.0,boleto,69.41,56.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-03-09 18:19:32,No message,No title,2018-03-07 00:00:00,b17deeb750591a7fb7694986e04cdb98,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-03-07 02:50:30,1519753760.0,2018
1837,rio de janeiro,17f1be05cfeb6d0f2381fb77ef64bfad,RJ,6126602b1ba79093ff094383c053d48a,20560,18.29,7,2018-07-14 17:35:14,2018-07-16 17:31:00,2018-07-23 21:11:33,2018-08-14 00:00:00,727efa2785deaaad8480da8e66db7e67,1.0,2018-07-14 17:14:10,delivered,7.0,1.0,credit_card,88.19,69.9,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-07-27 01:00:04,No message,No title,2018-07-24 00:00:00,6ab626e8d94d16ef25ba91a90d6cccec,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-07-18 17:35:14,1531588450.0,2018
1838,santo andre,5d6004e74b751b9f762bbabc16b77bb9,SP,d28f6dc192949c1cdd325d991ae60276,9251,16.36,4,2018-04-20 07:15:10,2018-04-23 17:26:58,2018-04-26 18:08:32,2018-05-09 00:00:00,66ee5096e9bfe7cbb6d32e170dc477b7,1.0,2018-04-19 14:28:50,delivered,1.0,1.0,boleto,72.36,56.0,pet_shop,558.0,20.0,e070a61270050c4b1b704300f331cca6,30.0,57.0,1.0,850.0,30.0,1,2018-04-27 23:08:46,No message,No title,2018-04-27 00:00:00,9cdbb9437692233d6aff6eb14a868e7a,4.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-04-26 07:15:10,1524148130.0,2018
1839,barra do turvo,6cd0023a7262f2b816862e3107508624,SP,0b391e93cdb4fe7ad5446c111c647f9b,11955,7.29,2,2018-02-05 10:55:24,2018-02-06 18:18:07,2018-02-14 20:35:49,2018-03-07 00:00:00,316689f43f1ba849c8cb83df6f355632,1.0,2018-02-05 10:44:15,delivered,3.0,1.0,credit_card,194.92,20.0,pet_shop,1518.0,20.0,bf66f5d110af02b50af37038afe90bd9,20.0,47.0,3.0,400.0,20.0,1,2018-02-20 12:12:00,"Faltou um produto o, a guia dupla cinto segurança para dois caes",No title,2018-02-15 00:00:00,5758d8f858b794852c90e4dac0955fb2,1.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-02-09 10:55:24,1517827455.0,2018
1840,rio de janeiro,ac6f5d2cdbd505344d970017a51bfc43,RJ,ce0c46039a9592b6ee052bace25756e0,22041,18.54,8,2018-08-04 17:04:03,2018-08-07 15:42:00,2018-08-13 22:36:37,2018-08-15 00:00:00,413648037e02e5c759e67071c61b2fcf,1.0,2018-08-04 16:49:05,delivered,2.0,1.0,credit_card,123.54,105.0,pet_shop,747.0,20.0,ca5c923962558430573f83661dbe36d6,40.0,59.0,2.0,1250.0,30.0,1,2018-08-18 15:54:38,No message,No title,2018-08-14 00:00:00,c897aa099f2a55c79288c83745ba4dde,5.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2018-08-07 17:04:03,1533401345.0,2018
1841,barueri,022e192ec0af0a000a69f29bf633ffe4,SP,92f5fadb37b942ea07696a7355b8d6a1,6454,20.33,12,2017-12-15 11:32:01,2017-12-20 18:42:10,2018-01-03 18:52:30,2018-01-10 00:00:00,315d4a8c56ac24b18ec36eeaf486d4a5,1.0,2017-12-15 11:15:25,delivered,10.0,1.0,credit_card,140.33,120.0,pet_shop,747.0,20.0,ca5c923962558430573f83661dbe36d6,40.0,59.0,2.0,1250.0,30.0,1,2018-01-05 11:30:08,No message,No title,2018-01-04 00:00:00,76412ebb2d4aa875a837fc483d831803,4.0,belo horizonte,66922902710d126a0e7d26b0e3805106,MG,31842.0,2017-12-21 11:31:55,1513336525.0,2017
